 0.00000000000000E+00  0.00000000000000E+00
 6.28318530717959E-03 -1.71453717323268E-04
 1.25663706143592E-02 -6.85828407359087E-04
 1.88495559215388E-02 -1.54316468858352E-03
 2.51327412287183E-02 -2.74353027271189E-03
 3.14159265358979E-02 -4.28701998609557E-03
 3.76991118430775E-02 -6.17375579969786E-03
 4.39822971502571E-02 -8.40388686765852E-03
 5.02654824574367E-02 -1.09775895744982E-02
 5.65486677646163E-02 -1.38950675909654E-02
 6.28318530717959E-02 -1.71565519385847E-02
 6.91150383789755E-02 -2.07623010629388E-02
 7.53982236861550E-02 -2.47126009157390E-02
 8.16814089933346E-02 -2.90077650457364E-02
 8.79645943005142E-02 -3.36481346985370E-02
 9.42477796076938E-02 -3.86340789253922E-02
 1.00530964914873E-01 -4.39659947010254E-02
 1.06814150222053E-01 -4.96443070505960E-02
 1.13097335529233E-01 -5.56694691858668E-02
 1.19380520836412E-01 -6.20419626506785E-02
 1.25663706143592E-01 -6.87622974758354E-02
 1.31946891450771E-01 -7.58310123434946E-02
 1.38230076757951E-01 -8.32486747611850E-02
 1.44513262065130E-01 -9.10158812455710E-02
 1.50796447372310E-01 -9.91332575160900E-02
 1.57079632679490E-01 -1.07601458698599E-01
 1.63362817986669E-01 -1.16421169539167E-01
 1.69646003293849E-01 -1.25593104628169E-01
 1.75929188601028E-01 -1.35118008634846E-01
 1.82212373908208E-01 -1.44996656552472E-01
 1.88495559215388E-01 -1.55229853954341E-01
 1.94778744522567E-01 -1.65818437260711E-01
 2.01061929829747E-01 -1.76763274016936E-01
 2.07345115136926E-01 -1.88065263182962E-01
 2.13628300444106E-01 -1.99725335434401E-01
 2.19911485751286E-01 -2.11744453475411E-01
 2.26194671058465E-01 -2.24123612363598E-01
 2.32477856365645E-01 -2.36863839847178E-01
 2.38761041672824E-01 -2.49966196714664E-01
 2.45044226980004E-01 -2.63431777157319E-01
 2.51327412287183E-01 -2.77261709144644E-01
 2.57610597594363E-01 -2.91457154813206E-01
 2.63893782901543E-01 -3.06019310869067E-01
 2.70176968208722E-01 -3.20949409004144E-01
 2.76460153515902E-01 -3.36248716326803E-01
 2.82743338823081E-01 -3.51918535807024E-01
 2.89026524130261E-01 -3.67960206736476E-01
 2.95309709437441E-01 -3.84375105203870E-01
 3.01592894744620E-01 -4.01164644585941E-01
 3.07876080051800E-01 -4.18330276054473E-01
 3.14159265358979E-01 -4.35873489099743E-01
 3.20442450666159E-01 -4.53795812070812E-01
 3.26725635973338E-01 -4.72098812733116E-01
 3.33008821280518E-01 -4.90784098843766E-01
 3.39292006587698E-01 -5.09853318745069E-01
 3.45575191894877E-01 -5.29308161976731E-01
 3.51858377202057E-01 -5.49150359907264E-01
 3.58141562509236E-01 -5.69381686385109E-01
 3.64424747816416E-01 -5.90003958410036E-01
 3.70707933123596E-01 -6.11019036825388E-01
 3.76991118430775E-01 -6.32428827031745E-01
 3.83274303737955E-01 -6.54235279722651E-01
 3.89557489045134E-01 -6.76440391643012E-01
 3.95840674352314E-01 -6.99046206370856E-01
 4.02123859659494E-01 -7.22054815123125E-01
 4.08407044966673E-01 -7.45468357586233E-01
 4.14690230273853E-01 -7.69289022772118E-01
 4.20973415581032E-01 -7.93519049900592E-01
 4.27256600888212E-01 -8.18160729308764E-01
 4.33539786195391E-01 -8.43216403388402E-01
 4.39822971502571E-01 -8.68688467552091E-01
 4.46106156809751E-01 -8.94579371229107E-01
 4.52389342116930E-01 -9.20891618891941E-01
 4.58672527424110E-01 -9.47627771114470E-01
 4.64955712731289E-01 -9.74790445662790E-01
