 0.00000000000000E+00 -1.20411998265592E+01
 6.28318530717959E-03 -1.21188718956376E+01
 1.25663706143592E-02 -1.21975901263539E+01
 1.88495559215388E-02 -1.22773729439533E+01
 2.51327412287183E-02 -1.23582393632791E+01
 3.14159265358979E-02 -1.24402090134962E+01
 3.76991118430775E-02 -1.25233021641369E+01
 4.39822971502571E-02 -1.26075397525540E+01
 5.02654824574367E-02 -1.26929434128745E+01
 5.65486677646163E-02 -1.27795355065522E+01
 6.28318530717959E-02 -1.28673391546262E+01
 6.91150383789755E-02 -1.29563782718023E+01
 7.53982236861550E-02 -1.30466776024792E+01
 8.16814089933346E-02 -1.31382627588574E+01
 8.79645943005142E-02 -1.32311602612740E+01
 9.42477796076938E-02 -1.33253975809227E+01
 1.00530964914873E-01 -1.34210031851300E+01
 1.06814150222053E-01 -1.35180065853721E+01
 1.13097335529233E-01 -1.36164383882349E+01
 1.19380520836412E-01 -1.37163303495365E+01
 1.25663706143592E-01 -1.38177154318486E+01
 1.31946891450771E-01 -1.39206278656783E+01
 1.38230076757951E-01 -1.40251032145914E+01
 1.44513262065130E-01 -1.41311784445867E+01
 1.50796447372310E-01 -1.42388919980590E+01
 1.57079632679490E-01 -1.43482838727177E+01
 1.63362817986669E-01 -1.44593957058674E+01
 1.69646003293849E-01 -1.45722708644912E+01
 1.75929188601028E-01 -1.46869545416243E+01
 1.82212373908208E-01 -1.48034938595506E+01
 1.88495559215388E-01 -1.49219379804122E+01
 1.94778744522567E-01 -1.50423382248784E+01
 2.01061929829747E-01 -1.51647481995890E+01
 2.07345115136926E-01 -1.52892239341637E+01
 2.13628300444106E-01 -1.54158240286499E+01
 2.19911485751286E-01 -1.55446098123795E+01
 2.26194671058465E-01 -1.56756455153104E+01
 2.32477856365645E-01 -1.58089984530476E+01
 2.38761041672824E-01 -1.59447392268772E+01
 2.45044226980004E-01 -1.60829419402971E+01
 2.51327412287183E-01 -1.62236844337069E+01
 2.57610597594363E-01 -1.63670485391125E+01
 2.63893782901543E-01 -1.65131203569320E+01
 2.70176968208722E-01 -1.66619905572417E+01
 2.76460153515902E-01 -1.68137547081008E+01
 2.82743338823081E-01 -1.69685136339279E+01
 2.89026524130261E-01 -1.71263738072915E+01
 2.95309709437441E-01 -1.72874477779232E+01
 3.01592894744620E-01 -1.74518546432821E+01
 3.07876080051800E-01 -1.76197205655915E+01
 3.14159265358979E-01 -1.77911793409693E+01
 3.20442450666159E-01 -1.79663730270776E+01
 3.26725635973338E-01 -1.81454526366656E+01
 3.33008821280518E-01 -1.83285789054847E+01
 3.39292006587698E-01 -1.85159231443553E+01
 3.45575191894877E-01 -1.87076681867004E+01
 3.51858377202057E-01 -1.89040094446761E+01
 3.58141562509236E-01 -1.91051560891853E+01
 3.64424747816416E-01 -1.93113323716320E+01
 3.70707933123596E-01 -1.95227791083494E+01
 3.76991118430775E-01 -1.97397553523368E+01
 3.83274303737955E-01 -1.99625402814005E+01
 3.89557489045134E-01 -2.01914353372120E+01
 3.95840674352314E-01 -2.04267666563896E+01
 4.02123859659494E-01 -2.06688878427926E+01
 4.08407044966673E-01 -2.09181831401576E+01
 4.14690230273853E-01 -2.11750710765224E+01
 4.20973415581032E-01 -2.14400086672130E+01
 4.27256600888212E-01 -2.17134962823800E+01
 4.33539786195391E-01 -2.19960833093036E+01
 4.39822971502571E-01 -2.22883747704607E+01
 4.46106156809751E-01 -2.25910390977333E+01
 4.52389342116930E-01 -2.29048173139214E+01
 4.58672527424110E-01 -2.32305339387897E+01
 4.64955712731289E-01 -2.35691100235641E+01
 4.71238898038469E-01 -2.39215788326683E+01
 4.77522083345649E-01 -2.42891048452858E+01
 4.83805268652828E-01 -2.46730069575458E+01
 4.90088453960008E-01 -2.50747870514333E+01
 4.96371639267187E-01 -2.54961654925831E+01
 5.02654824574367E-01 -2.59391256767961E+01
 5.08938009881546E-01 -2.64059705425914E+01
 5.15221195188726E-01 -2.68993951270386E+01
 5.21504380495906E-01 -2.74225809610098E+01
 5.27787565803085E-01 -2.79793207004528E+01
 5.34070751110265E-01 -2.85741854159830E+01
 5.40353936417444E-01 -2.92127533578624E+01
 5.46637121724624E-01 -2.99019294711203E+01
 5.52920307031804E-01 -3.06504026126769E+01
 5.59203492338983E-01 -3.14693184597484E+01
 5.65486677646163E-01 -3.23733030527303E+01
 5.71769862953342E-01 -3.33820819989111E+01
 5.78053048260522E-01 -3.45231667807597E+01
 5.84336233567702E-01 -3.58365820187489E+01
 5.90619418874881E-01 -3.73838335757702E+01
 5.96902604182061E-01 -3.92667024741105E+01
 6.03185789489240E-01 -4.16725119599303E+01
 6.09468974796420E-01 -4.50089126674349E+01
 6.15752160103599E-01 -5.04909469128959E+01
 6.22035345410779E-01 -6.88459556435308E+01
 6.28318530717959E-01 -5.29015829264690E+01
 6.34601716025138E-01 -4.62181542211532E+01
 6.40884901332318E-01 -4.24886980326125E+01
 6.47168086639497E-01 -3.98899206458572E+01
 6.53451271946677E-01 -3.78939248851710E+01
 6.59734457253857E-01 -3.62734276430767E+01
 6.66017642561036E-01 -3.49095448255448E+01
 6.72300827868216E-01 -3.37322250847957E+01
 6.78584013175395E-01 -3.26966983719050E+01
 6.84867198482575E-01 -3.17726067913482E+01
 6.91150383789755E-01 -3.09384137850825E+01
 6.97433569096934E-01 -3.01782862336720E+01
 7.03716754404114E-01 -2.94802429281711E+01
 7.09999939711293E-01 -2.88349982999793E+01
 7.16283125018473E-01 -2.82352098894820E+01
 7.22566310325652E-01 -2.76749713710782E+01
 7.28849495632832E-01 -2.71494608451374E+01
 7.35132680940012E-01 -2.66546906128647E+01
 7.41415866247191E-01 -2.61873252044499E+01
 7.47699051554371E-01 -2.57445464707995E+01
 7.53982236861550E-01 -2.53239518479268E+01
 7.60265422168730E-01 -2.49234764628966E+01
 7.66548607475910E-01 -2.45413326757701E+01
 7.72831792783089E-01 -2.41759625740550E+01
 7.79114978090269E-01 -2.38260002261065E+01
 7.85398163397448E-01 -2.34902413824122E+01
 7.91681348704628E-01 -2.31676189280326E+01
 7.97964534011807E-01 -2.28571828239831E+01
 8.04247719318987E-01 -2.25580835871594E+01
 8.10530904626167E-01 -2.22695585851848E+01
 8.16814089933346E-01 -2.19909205895224E+01
 8.23097275240526E-01 -2.17215481545369E+01
 8.29380460547705E-01 -2.14608774837658E+01
 8.35663645854885E-01 -2.12083955157814E+01
 8.41946831162065E-01 -2.09636340165772E+01
 8.48230016469244E-01 -2.07261645076119E+01
 8.54513201776424E-01 -2.04955938915579E+01
 8.60796387083603E-01 -2.02715606636587E+01
 8.67079572390783E-01 -2.00537316170649E+01
 8.73362757697963E-01 -1.98417989668227E+01
 8.79645943005142E-01 -1.96354778302547E+01
 8.85929128312322E-01 -1.94345040120174E+01
 8.92212313619501E-01 -1.92386320506684E+01
 8.98495498926681E-01 -1.90476334905440E+01
 9.04778684233860E-01 -1.88612953484673E+01
 9.11061869541040E-01 -1.86794187495075E+01
 9.17345054848220E-01 -1.85018177099063E+01
 9.23628240155399E-01 -1.83283180485244E+01
 9.29911425462579E-01 -1.81587564108574E+01
 9.36194610769758E-01 -1.79929793919355E+01
 9.42477796076938E-01 -1.78308427463252E+01
 9.48760981384118E-01 -1.76722106750521E+01
 9.55044166691297E-01 -1.75169551806333E+01
 9.61327351998477E-01 -1.73649554825552E+01
 9.67610537305656E-01 -1.72160974865282E+01
 9.73893722612836E-01 -1.70702733016851E+01
 9.80176907920016E-01 -1.69273808006222E+01
 9.86460093227195E-01 -1.67873232177977E+01
 9.92743278534375E-01 -1.66500087823460E+01
 9.99026463841554E-01 -1.65153503818278E+01
 1.00530964914873E+00 -1.63832652538399E+01
 1.01159283445591E+00 -1.62536747027616E+01
 1.01787601976309E+00 -1.61265038392180E+01
 1.02415920507027E+00 -1.60016813401089E+01
 1.03044239037745E+00 -1.58791392272866E+01
 1.03672557568463E+00 -1.57588126631694E+01
 1.04300876099181E+00 -1.56406397617609E+01
 1.04929194629899E+00 -1.55245614137010E+01
 1.05557513160617E+00 -1.54105211241192E+01
 1.06185831691335E+00 -1.52984648621806E+01
 1.06814150222053E+00 -1.51883409213289E+01
 1.07442468752771E+00 -1.50800997893262E+01
 1.08070787283489E+00 -1.49736940272778E+01
 1.08699105814207E+00 -1.48690781569069E+01
 1.09327424344925E+00 -1.47662085554136E+01
 1.09955742875643E+00 -1.46650433573146E+01
 1.10584061406361E+00 -1.45655423627142E+01
 1.11212379937079E+00 -1.44676669515095E+01
 1.11840698467797E+00 -1.43713800030741E+01
 1.12469016998515E+00 -1.42766458210066E+01
 1.13097335529233E+00 -1.41834300625658E+01
 1.13725654059951E+00 -1.40916996724471E+01
 1.14353972590668E+00 -1.40014228205842E+01
 1.14982291121386E+00 -1.39125688436853E+01
 1.15610609652104E+00 -1.38251081902399E+01
 1.16238928182822E+00 -1.37390123687512E+01
 1.16867246713540E+00 -1.36542538989700E+01
 1.17495565244258E+00 -1.35708062659249E+01
 1.18123883774976E+00 -1.34886438765586E+01
 1.18752202305694E+00 -1.34077420187947E+01
 1.19380520836412E+00 -1.33280768228749E+01
 1.20008839367130E+00 -1.32496252248166E+01
 1.20637157897848E+00 -1.31723649318541E+01
 1.21265476428566E+00 -1.30962743897350E+01
 1.21893794959284E+00 -1.30213327517549E+01
 1.22522113490002E+00 -1.29475198494207E+01
 1.23150432020720E+00 -1.28748161646407E+01
 1.23778750551438E+00 -1.28032028033487E+01
 1.24407069082156E+00 -1.27326614704736E+01
 1.25035387612874E+00 -1.26631744461740E+01
 1.25663706143592E+00 -1.25947245632617E+01
 1.26292024674310E+00 -1.25272951857446E+01
 1.26920343205028E+00 -1.24608701884231E+01
 1.27548661735746E+00 -1.23954339374786E+01
 1.28176980266464E+00 -1.23309712719976E+01
 1.28805298797182E+00 -1.22674674863783E+01
 1.29433617327899E+00 -1.22049083135700E+01
 1.30061935858617E+00 -1.21432799090982E+01
 1.30690254389335E+00 -1.20825688358333E+01
 1.31318572920053E+00 -1.20227620494607E+01
 1.31946891450771E+00 -1.19638468846157E+01
 1.32575209981489E+00 -1.19058110416466E+01
 1.33203528512207E+00 -1.18486425739728E+01
 1.33831847042925E+00 -1.17923298760070E+01
 1.34460165573643E+00 -1.17368616716107E+01
 1.35088484104361E+00 -1.16822270030575E+01
 1.35716802635079E+00 -1.16284152204762E+01
 1.36345121165797E+00 -1.15754159717503E+01
 1.36973439696515E+00 -1.15232191928503E+01
 1.37601758227233E+00 -1.14718150985784E+01
 1.38230076757951E+00 -1.14211941737036E+01
 1.38858395288669E+00 -1.13713471644689E+01
 1.39486713819387E+00 -1.13222650704527E+01
 1.40115032350105E+00 -1.12739391367667E+01
 1.40743350880823E+00 -1.12263608465747E+01
 1.41371669411541E+00 -1.11795219139170E+01
 1.41999987942259E+00 -1.11334142768253E+01
 1.42628306472977E+00 -1.10880300907164E+01
 1.43256625003695E+00 -1.10433617220498E+01
 1.43884943534413E+00 -1.09994017422380E+01
 1.44513262065130E+00 -1.09561429217986E+01
 1.45141580595848E+00 -1.09135782247364E+01
 1.45769899126566E+00 -1.08717008031455E+01
 1.46398217657284E+00 -1.08305039920219E+01
 1.47026536188002E+00 -1.07899813042777E+01
 1.47654854718720E+00 -1.07501264259468E+01
 1.48283173249438E+00 -1.07109332115759E+01
 1.48911491780156E+00 -1.06723956797906E+01
 1.49539810310874E+00 -1.06345080090315E+01
 1.50168128841592E+00 -1.05972645334514E+01
 1.50796447372310E+00 -1.05606597389675E+01
 1.51424765903028E+00 -1.05246882594631E+01
 1.52053084433746E+00 -1.04893448731307E+01
 1.52681402964464E+00 -1.04546244989533E+01
 1.53309721495182E+00 -1.04205221933160E+01
 1.53938040025900E+00 -1.03870331467448E+01
 1.54566358556618E+00 -1.03541526807658E+01
 1.55194677087336E+00 -1.03218762448814E+01
 1.55822995618054E+00 -1.02901994136588E+01
 1.56451314148772E+00 -1.02591178839261E+01
 1.57079632679490E+00 -1.02286274720719E+01
 1.57707951210208E+00 -1.01987241114450E+01
 1.58336269740926E+00 -1.01694038498512E+01
 1.58964588271644E+00 -1.01406628471411E+01
 1.59592906802361E+00 -1.01124973728890E+01
 1.60221225333079E+00 -1.00849038041570E+01
 1.60849543863797E+00 -1.00578786233427E+01
 1.61477862394515E+00 -1.00314184161073E+01
 1.62106180925233E+00 -1.00055198693809E+01
 1.62734499455951E+00 -9.98017976944305E+00
 1.63362817986669E+00 -9.95539500007584E+00
 1.63991136517387E+00 -9.93116254078680E+00
 1.64619455048105E+00 -9.90747946509978E+00
 1.65247773578823E+00 -9.88434293891142E+00
 1.65876092109541E+00 -9.86175021891128E+00
 1.66504410640259E+00 -9.83969865106354E+00
 1.67132729170977E+00 -9.81818566914850E+00
 1.67761047701695E+00 -9.79720879336207E+00
 1.68389366232413E+00 -9.77676562897151E+00
 1.69017684763131E+00 -9.75685386502586E+00
 1.69646003293849E+00 -9.73747127311960E+00
 1.70274321824567E+00 -9.71861570620780E+00
 1.70902640355285E+00 -9.70028509747177E+00
 1.71530958886003E+00 -9.68247745923348E+00
 1.72159277416721E+00 -9.66519088191787E+00
 1.72787595947439E+00 -9.64842353306153E+00
 1.73415914478157E+00 -9.63217365636685E+00
 1.74044233008875E+00 -9.61643957080048E+00
 1.74672551539593E+00 -9.60121966973505E+00
 1.75300870070310E+00 -9.58651242013325E+00
 1.75929188601028E+00 -9.57231636177337E+00
 1.76557507131746E+00 -9.55863010651531E+00
 1.77185825662464E+00 -9.54545233760648E+00
 1.77814144193182E+00 -9.53278180902663E+00
 1.78442462723900E+00 -9.52061734487093E+00
 1.79070781254618E+00 -9.50895783877075E+00
 1.79699099785336E+00 -9.49780225335138E+00
 1.80327418316054E+00 -9.48714961972614E+00
 1.80955736846772E+00 -9.47699903702641E+00
