 1.20000000000000E+00  6.71132744264363E-01  4.98289057567216E-01  1.59349018347663E-01  3.28743369249949E-02
 1.22000000000000E+00  6.61116273214182E-01  5.03333567025362E-01  1.64020721909363E-01  3.44392916938603E-02
 1.24000000000000E+00  6.51000385274748E-01  5.08230524394025E-01  1.68726266973678E-01  3.60477561662281E-02
 1.26000000000000E+00  6.40788044651290E-01  5.12978621466590E-01  1.73463735454409E-01  3.76999037855003E-02
 1.28000000000000E+00  6.30482241223586E-01  5.17576599061430E-01  1.78231194809899E-01  3.93958847195044E-02
 1.30000000000000E+00  6.20085989561509E-01  5.22023247414660E-01  1.83026698768738E-01  4.11358257199169E-02
 1.32000000000000E+00  6.09602327932892E-01  5.26317406555735E-01  1.87848288060646E-01  4.29198299916780E-02
 1.34000000000000E+00  5.99034317304041E-01  5.30457966665748E-01  1.92693991152299E-01  4.47479770724586E-02
 1.36000000000000E+00  5.88385040333271E-01  5.34443868418322E-01  1.97561824987791E-01  4.66203227222396E-02
 1.38000000000000E+00  5.77657600357789E-01  5.38274103302976E-01  2.02449795733481E-01  4.85368988230552E-02
 1.40000000000000E+00  5.66855120374289E-01  5.41947713930855E-01  2.07355899526932E-01  5.04977132889513E-02
 1.42000000000000E+00  5.55980742013613E-01  5.45463794322732E-01  2.12278123229672E-01  5.25027499862031E-02
 1.44000000000000E+00  5.45037624509823E-01  5.48821490179183E-01  2.17214445183486E-01  5.45519686638348E-02
 1.46000000000000E+00  5.34028943664057E-01  5.52019999132840E-01  2.22162835969971E-01  5.66453048944780E-02
 1.48000000000000E+00  5.22957890803510E-01  5.55058570982658E-01  2.27121259173056E-01  5.87826700256009E-02
 1.50000000000000E+00  5.11827671735918E-01  5.57936507910100E-01  2.32087672144215E-01  6.09639511411396E-02
 1.52000000000000E+00  5.00641505699900E-01  5.60653164677185E-01  2.37060026770081E-01  6.31890110335537E-02
 1.54000000000000E+00  4.89402624311511E-01  5.63207948806340E-01  2.42036270242177E-01  6.54576881863283E-02
 1.56000000000000E+00  4.78114270507396E-01  5.65600320741982E-01  2.47014345828479E-01  6.77697967669376E-02
 1.58000000000000E+00  4.66779697484878E-01  5.67829793993799E-01  2.51992193646513E-01  7.01251266302843E-02
 1.60000000000000E+00  4.55402167639381E-01  5.69895935261680E-01  2.56967751437720E-01  7.25234433326190E-02
 1.62000000000000E+00  4.43984951499523E-01  5.71798364542261E-01  2.61938955342774E-01  7.49644881559473E-02
 1.64000000000000E+00  4.32531326660275E-01  5.73536755217046E-01  2.66903740677587E-01  7.74479781429209E-02
 1.66000000000000E+00  4.21044576714530E-01  5.75110834122102E-01  2.71860042709689E-01  7.99736061422093E-02
 1.68000000000000E+00  4.09527990183475E-01  5.76520381599288E-01  2.76805797434725E-01  8.25410408643432E-02
 1.70000000000000E+00  3.97984859446110E-01  5.77765231529023E-01  2.81738942352741E-01  8.51499269480152E-02
 1.72000000000000E+00  3.86418479668308E-01  5.78845271344591E-01  2.86657417244008E-01  8.77998850368211E-02
 1.74000000000000E+00  3.74832147731769E-01  5.79760442027971E-01  2.91559164944060E-01  9.04905118664199E-02
 1.76000000000000E+00  3.63229161163236E-01  5.80510738087219E-01  2.96442132117694E-01  9.32213803620863E-02
 1.78000000000000E+00  3.51612817064360E-01  5.81096207515410E-01  3.01304270031606E-01  9.59920397466262E-02
 1.80000000000000E+00  3.39986411042558E-01  5.81516951731165E-01  3.06143535325403E-01  9.88020156586192E-02
 1.82000000000000E+00  3.28353236143255E-01  5.81773125500794E-01  3.10957890780694E-01  1.01650810280951E-01
 1.84000000000000E+00  3.16716581783858E-01  5.81864936842083E-01  3.15745306087972E-01  1.04537902479595E-01
 1.86000000000000E+00  3.05079732689842E-01  5.81792646909787E-01  3.20503758611004E-01  1.07462747952588E-01
 1.88000000000000E+00  2.93445967833309E-01  5.81556569862849E-01  3.25231234148445E-01  1.10424779389161E-01
 1.90000000000000E+00  2.81818559374385E-01  5.81157072713434E-01  3.29925727692387E-01  1.13423406638960E-01
 1.92000000000000E+00  2.70200771605813E-01  5.80594575157813E-01  3.34585244183575E-01  1.16458016891302E-01
 1.94000000000000E+00  2.58595859901114E-01  5.79869549389177E-01  3.39207799262986E-01  1.19527974864403E-01
 1.96000000000000E+00  2.47007069666671E-01  5.78982519892464E-01  3.43791420019516E-01  1.22632623004508E-01
 1.98000000000000E+00  2.35437635298096E-01  5.77934063221258E-01  3.48334145733477E-01  1.25771281694857E-01
 2.00000000000000E+00  2.23890779141236E-01  5.76724807756874E-01  3.52834028615638E-01  1.28943249474402E-01
 2.02000000000000E+00  2.12369710458172E-01  5.75355433449704E-01  3.57289134541535E-01  1.32147803266206E-01
 2.04000000000000E+00  2.00877624398578E-01  5.73826671542935E-01  3.61697543780769E-01  1.35384198615437E-01
 2.06000000000000E+00  1.89417700976769E-01  5.72139304278737E-01  3.66057351721034E-01  1.38651669936863E-01
 2.08000000000000E+00  1.77993104054803E-01  5.70294164587044E-01  3.70366669586585E-01  1.41949430771773E-01
 2.10000000000000E+00  1.66606980331990E-01  5.68292135757039E-01  3.74623625150904E-01  1.45276674054206E-01
 2.12000000000000E+00  1.55262458341126E-01  5.66134151091470E-01  3.78826363443279E-01  1.48632572386415E-01
 2.14000000000000E+00  1.43962647451828E-01  5.63821193543934E-01  3.82973047449046E-01  1.52016278323441E-01
 2.16000000000000E+00  1.32710636881278E-01  5.61354295339257E-01  3.87061858803219E-01  1.55426924666704E-01
 2.18000000000000E+00  1.21509494712743E-01  5.58734537577117E-01  3.91090998477272E-01  1.58863624766501E-01
 2.20000000000000E+00  1.10362266922174E-01  5.55963049819064E-01  3.95058687458793E-01  1.62325472833287E-01
 2.22000000000000E+00  9.92719764132356E-02  5.53041009659088E-01  3.98963167423780E-01  1.65811544257633E-01
 2.24000000000000E+00  8.82416220610911E-02  5.49969642277888E-01  4.02802701401309E-01  1.69320895938735E-01
 2.26000000000000E+00  7.72741777652574E-02  5.46750219981029E-01  4.06575574430344E-01  1.72852566621349E-01
 2.28000000000000E+00  6.63725915118602E-02  5.43384061721136E-01  4.10280094208434E-01  1.76405577241029E-01
 2.30000000000000E+00  5.55397844456018E-02  5.39872532604314E-01  4.13914591732062E-01  1.79978931277534E-01
 2.32000000000000E+00  4.47786499517582E-02  5.36217043380986E-01  4.17477421928402E-01  1.83571615116259E-01
 2.34000000000000E+00  3.40920527485119E-02  5.32419049921319E-01  4.20966964278257E-01  1.87182598417581E-01
 2.36000000000000E+00  2.34828279899307E-02  5.28480052675448E-01  4.24381623429940E-01  1.90810834493943E-01
 2.38000000000000E+00  1.29537803798904E-02  5.24401596118684E-01  4.27719829803878E-01  1.94455260694556E-01
 2.40000000000000E+00  2.50768329724383E-03  5.20185268181931E-01  4.30980040187699E-01  1.98114798797567E-01
 2.42000000000000E+00 -7.85272206747461E-03  5.15832699667498E-01  4.34160738321605E-01  2.01788355409535E-01
 2.44000000000000E+00 -1.81247275635143E-02  5.11345563650537E-01  4.37260435473791E-01  2.05474822372071E-01
 2.46000000000000E+00 -2.83056589192622E-02  5.06725574866327E-01  4.40277671005706E-01  2.09173077175473E-01
 2.48000000000000E+00 -3.83928765692007E-02  5.01974489083616E-01  4.43211012926956E-01  2.12881983379216E-01
 2.50000000000000E+00 -4.83837764681979E-02  4.97094102464274E-01  4.46059058439617E-01  2.16600391039114E-01
 2.52000000000000E+00 -5.82757908928524E-02  4.92086250909461E-01  4.48820434471789E-01  2.20327137140999E-01
 2.54000000000000E+00 -6.80663892296310E-02  4.86952809392581E-01  4.51493798200167E-01  2.24061046040753E-01
 2.56000000000000E+00 -7.77530787495345E-02  4.81695691279246E-01  4.54077837561445E-01  2.27800929910512E-01
 2.58000000000000E+00 -8.73334053690368E-02  4.76316847634502E-01  4.56571271752371E-01  2.31545589190880E-01
 2.60000000000000E+00 -9.68049543970384E-02  4.70818266517579E-01  4.58972851718253E-01  2.35293813048964E-01
 2.62000000000000E+00 -1.06165351267599E-01  4.65201972264407E-01  4.61281360629741E-01  2.39044379842068E-01
 2.64000000000000E+00 -1.15412262258193E-01  4.59470024758176E-01  4.63495614347720E-01  2.42796057586854E-01
 2.66000000000000E+00 -1.24543395193266E-01  4.53624518688197E-01  4.65614461876121E-01  2.46547604433789E-01
 2.68000000000000E+00 -1.33556500132850E-01  4.47667582797327E-01  4.67636785802497E-01  2.50297769146698E-01
 2.70000000000000E+00 -1.42449370046012E-01  4.41601379118253E-01  4.69561502726199E-01  2.54045291587227E-01
 2.72000000000000E+00 -1.51219841468927E-01  4.35428102198886E-01  4.71387563673990E-01  2.57788903204040E-01
 2.74000000000000E+00 -1.59865795147344E-01  4.29149978317168E-01  4.73113954502941E-01  2.61527327526541E-01
 2.76000000000000E+00 -1.68385156663252E-01  4.22769264685566E-01  4.74739696290473E-01  2.65259280662946E-01
 2.78000000000000E+00 -1.76775897045529E-01  4.16288248645539E-01  4.76263845711385E-01  2.68983471802496E-01
 2.80000000000000E+00 -1.85036033364387E-01  4.09709246852289E-01  4.77685495401736E-01  2.72698603721621E-01
 2.82000000000000E+00 -1.93163629309415E-01  4.03034604450054E-01  4.79003774309453E-01  2.76403373293851E-01
 2.84000000000000E+00 -2.01156795751034E-01  3.96266694238286E-01  4.80217848031517E-01  2.80096472003287E-01
 2.86000000000000E+00 -2.09013691285193E-01  3.89407915828985E-01  4.81326919137630E-01  2.83776586461407E-01
 2.88000000000000E+00 -2.16732522761121E-01  3.82460694795496E-01  4.82330227480215E-01  2.87442398927025E-01
 2.90000000000000E+00 -2.24311545791968E-01  3.75427481813096E-01  4.83227050490655E-01  2.91092587829187E-01
 2.92000000000000E+00 -2.31749065248193E-01  3.68310751791653E-01  4.84016703461654E-01  2.94725828292804E-01
 2.94000000000000E+00 -2.39043435733509E-01  3.61113003000701E-01  4.84698539815619E-01  2.98340792666807E-01
 2.96000000000000E+00 -2.46193062043273E-01  3.53836756187210E-01  4.85271951358955E-01  3.01936151054622E-01
 2.98000000000000E+00 -2.53196399605150E-01  3.46484553686406E-01  4.85736368522201E-01  3.05510571846750E-01
 3.00000000000000E+00 -2.60051954901934E-01  3.39058958525936E-01  4.86091260585891E-01  3.09062722255252E-01
 3.02000000000000E+00 -2.66758285876380E-01  3.31562553523706E-01  4.86336135892079E-01  3.12591268849909E-01
 3.04000000000000E+00 -2.73314002317944E-01  3.23997940379718E-01  4.86470542041442E-01  3.16094878095864E-01
 3.06000000000000E+00 -2.79717766231290E-01  3.16367738762237E-01  4.86494066075889E-01  3.19572216892520E-01
 3.08000000000000E+00 -2.85968292186475E-01  3.08674585388609E-01  4.86406334646611E-01  3.23021953113483E-01
 3.10000000000000E+00 -2.92064347650698E-01  3.00921133101058E-01  4.86207014167509E-01  3.26442756147341E-01
 3.12000000000000E+00 -2.98004753301510E-01  2.93110049937797E-01  4.85895810953944E-01  3.29833297439054E-01
 3.14000000000000E+00 -3.03788383321416E-01  2.85244018199799E-01  4.85472471346766E-01  3.33192251031750E-01
 3.16000000000000E+00 -3.09414165673761E-01  2.77325733513527E-01  4.84936781821563E-01  3.36518294108705E-01
 3.18000000000000E+00 -3.14881082359834E-01  2.69357903890001E-01  4.84288569083105E-01  3.39810107535288E-01
 3.20000000000000E+00 -3.20188169657123E-01  2.61343248780505E-01  4.83527700144939E-01  3.43066376400668E-01
 3.22000000000000E+00 -3.25334518338655E-01  2.53284498129290E-01  4.82654082394115E-01  3.46285790559051E-01
 3.24000000000000E+00 -3.30319273873356E-01  2.45184391423606E-01  4.81667663641014E-01  3.49467045170238E-01
 3.26000000000000E+00 -3.35141636607392E-01  2.37045676741398E-01  4.80568432154262E-01  3.52608841239292E-01
 3.28000000000000E+00 -3.39800861926446E-01  2.28871109797009E-01  4.79356416680720E-01  3.55709886155088E-01
 3.30000000000000E+00 -3.44296260398885E-01  2.20663452985241E-01  4.78031686450546E-01  3.58768894227542E-01
 3.32000000000000E+00 -3.48627197899801E-01  2.12425474424087E-01  4.76594351167323E-01  3.61784587223290E-01
 3.34000000000000E+00 -3.52793095715893E-01  2.04159946996508E-01  4.75044560983263E-01  3.64755694899615E-01
 3.36000000000000E+00 -3.56793430631179E-01  1.95869647391564E-01  4.73382506459491E-01  3.67680955536402E-01
 3.38000000000000E+00 -3.60627734993527E-01  1.87557355145274E-01  4.71608418511440E-01  3.70559116465898E-01
 3.40000000000000E+00 -3.64295596762000E-01  1.79225851681507E-01  4.69722568339358E-01  3.73388934600090E-01
 3.42000000000000E+00 -3.67796659535031E-01  1.70877919353281E-01  4.67725267343967E-01  3.76169176955452E-01
 3.44000000000000E+00 -3.71130622559416E-01  1.62516340484786E-01  4.65616867027314E-01  3.78898621174882E-01
 3.46000000000000E+00 -3.74297240720175E-01  1.54143896414473E-01  4.63397758878830E-01  3.81576056046602E-01
 3.48000000000000E+00 -3.77296324511274E-01  1.45763366539570E-01  4.61068374246659E-01  3.84200282019808E-01
 3.50000000000000E+00 -3.80127739987263E-01  1.37377527362327E-01  4.58629184194307E-01  3.86770111716881E-01
 3.52000000000000E+00 -3.82791408695855E-01  1.28989151538361E-01  4.56080699342650E-01  3.89284370441924E-01
 3.54000000000000E+00 -3.85287307591494E-01  1.20601006927413E-01  4.53423469697377E-01  3.91741896685443E-01
 3.56000000000000E+00 -3.87615468929973E-01  1.12215855646872E-01  4.50658084461924E-01  3.94141542624953E-01
 3.58000000000000E+00 -3.89775980144144E-01  1.03836453128382E-01  4.47785171835977E-01  3.96482174621314E-01
 3.60000000000000E+00 -3.91768983700798E-01  9.54655471778764E-02  4.44805398799618E-01  3.98762673710588E-01
 3.62000000000000E+00 -3.93594676938782E-01  8.71058770393694E-02  4.41719470883185E-01  4.00981936091222E-01
 3.64000000000000E+00 -3.95253311888435E-01  7.87601724628263E-02  4.38528131922955E-01  4.03138873606355E-01
 3.66000000000000E+00 -3.96745195072418E-01  7.04311527764547E-02  4.35232163802721E-01  4.05232414221054E-01
 3.68000000000000E+00 -3.98070687288043E-01  6.21215259637256E-02  4.31832386181372E-01  4.07261502494287E-01
 3.70000000000000E+00 -3.99230203371191E-01  5.38339877454614E-02  4.28329656206576E-01  4.09225100045431E-01
 3.72000000000000E+00 -4.00224211941925E-01  4.55712206673120E-02  4.24724868214673E-01  4.11122186015132E-01
 3.74000000000000E+00 -4.01053235131905E-01  3.73358931929262E-02  4.21018953416892E-01  4.12951757520327E-01
 3.76000000000000E+00 -4.01717848293734E-01  2.91306588031561E-02  4.17212879572009E-01  4.14712830103236E-01
 3.78000000000000E+00 -4.02218679692345E-01  2.09581551015879E-02  4.13307650645566E-01  4.16404438174143E-01
 3.80000000000000E+00 -4.02556410178564E-01  1.28210029267316E-02  4.09304306455791E-01  4.18025635447786E-01
 3.82000000000000E+00 -4.02731772844992E-01  4.72180547116453E-03  4.05203922306335E-01  4.19575495373165E-01
 3.84000000000000E+00 -4.02745552664334E-01 -3.33685259205526E-03  4.01007608605972E-01  4.21053111556610E-01
 3.86000000000000E+00 -4.02598586110341E-01 -1.13524059754058E-02  3.96716510475416E-01  4.22457598177909E-01
 3.88000000000000E+00 -4.02291760761497E-01 -1.93223096350445E-02  3.92331807341371E-01  4.23788090399345E-01
 3.90000000000000E+00 -4.01826014887640E-01 -2.72440396207797E-02  3.87854712518009E-01  4.25043744767456E-01
 3.92000000000000E+00 -4.01202337019652E-01 -3.51150939175782E-02  3.83286472775990E-01  4.26223739607364E-01
 3.94000000000000E+00 -4.00421765502420E-01 -4.29329932783119E-02  3.78628367899216E-01  4.27327275409495E-01
 3.96000000000000E+00 -3.99485388031221E-01 -5.06952820474584E-02  3.73881710229474E-01  4.28353575208543E-01
 3.98000000000000E+00 -3.98394341171732E-01 -5.83995289754751E-02  3.69047844199131E-01  4.29301884954501E-01
 4.00000000000000E+00 -3.97149809863847E-01 -6.60433280235492E-02  3.64128145852073E-01  4.30171473875622E-01
 4.02000000000000E+00 -3.95753026909498E-01 -7.36242991584702E-02  3.59124022353045E-01  4.30961634833142E-01
 4.04000000000000E+00 -3.94205272444675E-01 -8.11400891373260E-02  3.54036911485602E-01  4.31671684667626E-01
 4.06000000000000E+00 -3.92507873395863E-01 -8.85883722817739E-02  3.48868281138832E-01  4.32300964536780E-01
 4.08000000000000E+00 -3.90662202921097E-01 -9.59668512416028E-02  3.43619628783057E-01  4.32848840244599E-01
 4.10000000000000E+00 -3.88669679835854E-01 -1.03273257747339E-01  3.38292480934713E-01  4.33314702561693E-01
 4.12000000000000E+00 -3.86531768024003E-01 -1.10505353351627E-01  3.32888392610592E-01  4.33697967536668E-01
 4.14000000000000E+00 -3.84249975834050E-01 -1.17660930159140E-01  3.27408946771663E-01  4.33998076798428E-01
 4.16000000000000E+00 -3.81825855460890E-01 -1.24737811544764E-01  3.21855753756676E-01  4.34214497849260E-01
 4.18000000000000E+00 -3.79261002313324E-01 -1.31733852859814E-01  3.16230450705757E-01  4.34346724348577E-01
 4.20000000000000E+00 -3.76557054367568E-01 -1.38646942126046E-01  3.10534700974212E-01  4.34394276387201E-01
 4.22000000000000E+00 -3.73715691507009E-01 -1.45475000717220E-01  3.04770193536763E-01  4.34356700752066E-01
 4.24000000000000E+00 -3.70738634848454E-01 -1.52215984027989E-01  2.98938642382422E-01  4.34233571181217E-01
 4.26000000000000E+00 -3.67627646055131E-01 -1.58867882129892E-01  2.93041785900252E-01  4.34024488609002E-01
 4.28000000000000E+00 -3.64384526636699E-01 -1.65428720414220E-01  2.87081386256222E-01  4.33729081401343E-01
 4.30000000000000E+00 -3.61011117236535E-01 -1.71896560221540E-01  2.81059228761400E-01  4.33347005580982E-01
 4.32000000000000E+00 -3.57509296906571E-01 -1.78269499457682E-01  2.74977121231718E-01  4.32877945042606E-01
 4.34000000000000E+00 -3.53880982369938E-01 -1.84545673195951E-01  2.68836893339546E-01  4.32321611757744E-01
 4.36000000000000E+00 -3.50128127271710E-01 -1.90723254265399E-01  2.62640395957307E-01  4.31677745969350E-01
 4.38000000000000E+00 -3.46252721418030E-01 -1.96800453824934E-01  2.56389500493403E-01  4.30946116375987E-01
 4.40000000000000E+00 -3.42256790003886E-01 -2.02775521923087E-01  2.50086098220664E-01  4.30126520305509E-01
 4.42000000000000E+00 -3.38142392829842E-01 -2.08646748043246E-01  2.43732099597604E-01  4.29218783878181E-01
 4.44000000000000E+00 -3.33911623508013E-01 -2.14412461634191E-01  2.37329433582702E-01  4.28222762159148E-01
 4.46000000000000E+00 -3.29566608657578E-01 -2.20071032625734E-01  2.30880046942002E-01  4.27138339300175E-01
 4.48000000000000E+00 -3.25109507090119E-01 -2.25620871929314E-01  2.24385903550247E-01  4.25965428670606E-01
 4.50000000000000E+00 -3.20542508985121E-01 -2.31060431923371E-01  2.17848983685846E-01  4.24703972977456E-01
 4.52000000000000E+00 -3.15867835055899E-01 -2.36388206923351E-01  2.11271283319903E-01  4.23353944374592E-01
 4.54000000000000E+00 -3.11087735706287E-01 -2.41602733636183E-01  2.04654813399598E-01  4.21915344560939E-01
 4.56000000000000E+00 -3.06204490178397E-01 -2.46702591599085E-01  1.98001599126166E-01  4.20388204867652E-01
 4.58000000000000E+00 -3.01220405691756E-01 -2.51686403602561E-01  1.91313679227755E-01  4.18772586334225E-01
 4.60000000000000E+00 -2.96137816574141E-01 -2.56552836097445E-01  1.84593105227426E-01  4.17068579773467E-01
 4.62000000000000E+00 -2.90959083384440E-01 -2.61300599585876E-01  1.77841940706572E-01  4.15276305825332E-01
 4.64000000000000E+00 -2.85686592027847E-01 -2.65928448996077E-01  1.71062260564020E-01  4.13395914999543E-01
 4.66000000000000E+00 -2.80322752863729E-01 -2.70435184040812E-01  1.64256150271106E-01  4.11427587706997E-01
 4.68000000000000E+00 -2.74869999806490E-01 -2.74819649559422E-01  1.57425705122976E-01  4.09371534279914E-01
 4.70000000000000E+00 -2.69330789419753E-01 -2.79080735843335E-01  1.50573029486419E-01  4.07227994980713E-01
 4.72000000000000E+00 -2.63707600004206E-01 -2.83217378944945E-01  1.43700236044484E-01  4.04997239999592E-01
 4.74000000000000E+00 -2.58002930679429E-01 -2.87228560969765E-01  1.36809445038178E-01  4.02679569440801E-01
 4.76000000000000E+00 -2.52219300460054E-01 -2.91113310351783E-01  1.29902783505523E-01  4.00275313297600E-01
 4.78000000000000E+00 -2.46359247326577E-01 -2.94870702111925E-01  1.22982384518241E-01  3.97784831415892E-01
 4.80000000000000E+00 -2.40425327291183E-01 -2.98499858099558E-01  1.16050386416368E-01  3.95208513446531E-01
 4.82000000000000E+00 -2.34420113458899E-01 -3.01999947216966E-01  1.09108932041071E-01  3.92546778786319E-01
 4.84000000000000E+00 -2.28346195084434E-01 -3.05370185626732E-01  1.02160167965950E-01  3.89800076507683E-01
 4.86000000000000E+00 -2.22206176625043E-01 -3.08609836941984E-01  9.52062437271076E-02  3.86968885277052E-01
 4.88000000000000E+00 -2.16002676789758E-01 -3.11718212399434E-01  8.82493110522855E-02  3.84053713261963E-01
 4.90000000000000E+00 -2.09738327585326E-01 -3.14694671015191E-01  8.12915230893299E-02  3.81055098026889E-01
